Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2021-06-23,2.850430488586426,2.8987281458140393,2.841728221089099,2.867399941327977,28468283
2021-06-24,2.8874154090881348,2.921354317295462,2.856957366663458,2.8787131408922897,27902570
2021-06-25,2.920048713684082,2.923529579288795,2.8752319206533112,2.8978578583015895,29038150
2021-06-28,2.8391175270080566,2.9217891721732605,2.8391175270080566,2.914827233671386,23234650
2021-06-29,2.8491249084472656,2.8787127826134427,2.8286745911061577,2.846514207565591,22552387
2021-06-30,2.8016977310180664,2.8412931204927263,2.7908198448470287,2.833461017552169,43712554
2021-07-01,2.8626136779785156,2.8830639966261704,2.8186672573730633,2.8186672573730633,24175718
2021-07-02,2.8043086528778076,2.8752320447440893,2.7960414670357965,2.8708810144200214,26321915
2021-07-05,2.8417282104492188,2.8595678276301815,2.790819852415174,2.8030029853701315,22476658
2021-07-06,2.751659393310547,2.8630485352024055,2.741651879643368,2.851735567374388,30318460
2021-07-07,2.736865758895874,2.772109911621274,2.705537553980488,2.755140458647172,34066200
2021-07-08,2.6607208251953125,2.7033619997786174,2.6324386103746926,2.697705515318807,59218259
2021-07-09,2.723377227783203,2.7316444133116597,2.6454918998826034,2.684652208706149,35674970
2021-07-12,2.7316441535949707,2.737735719725522,2.6594153170033343,2.7333846899801615,39486051
2021-07-13,2.683346748352051,2.7481787781503964,2.6715986972272545,2.737735973826831,32469039
2021-07-14,2.7011868953704834,2.740782083609973,2.6833470679465456,2.6916142544409425,21790807
2021-07-15,2.7159805297851562,2.725988044811497,2.6803010850670166,2.6890033532336584,26584512
2021-07-16,2.643751621246338,2.7455681356601516,2.6176446098802995,2.7368658676976167,33908748
2021-07-19,2.553682804107666,2.618949913818526,2.5345377326979466,2.6106827286070207,48580636
2021-07-20,2.571087598800659,2.584576187348387,2.507996101450741,2.551507443161298,44016298
2021-07-21,2.6715986728668213,2.675079538450127,2.5602095218520486,2.579789676040981,40313890
2021-07-22,2.6789958477020264,2.735125404958344,2.670728661792651,2.6803010945663512,35833280
2021-07-23,2.7203314304351807,2.7577512025155664,2.683782030364871,2.6907437615749026,27745139
2021-07-26,2.775155782699585,2.7964764738956287,2.6611561355597195,2.69248434146611,30791148
2021-07-27,2.7460031509399414,2.7660183875132858,2.705537595527505,2.74730860521561,31081672
2021-07-28,2.662461280822754,2.752094657437852,2.6524537664941277,2.7412169785967606,72353057
2021-07-29,2.730774402618408,2.769934713648117,2.6911790092961265,2.702056896524206,33871006
2021-07-30,2.6868276596069336,2.7394763453637316,2.6803008035586298,2.7386061808819915,39572225
2021-08-02,2.6681177616119385,2.7603618391218983,2.65898041180776,2.705972615074064,28858570
2021-08-03,2.7003161907196045,2.7355605514299075,2.6637667906917772,2.678560625104721,25873868
2021-08-04,2.7285988330841064,2.7338202356464043,2.6772553870189197,2.713369915176109,23296925
2021-08-05,2.7412171363830566,2.7420873009456095,2.6890033205396033,2.7164155790443774,23854514
2021-08-06,2.8077895641326904,2.8090948110075304,2.6959653235288155,2.7198965093950873,37007401
2021-08-09,2.8151862621307373,2.8225832832189157,2.776026160278218,2.8069192839735946,20362973
2021-08-10,2.837376832962036,2.837376832962036,2.7851632307501464,2.803873011510788,24181283
2021-08-11,2.86783504486084,2.870880828133583,2.822583170547594,2.8456441899605482,27870679
2021-08-12,2.850430488586426,2.866964859074874,2.8334610358448744,2.863048703840102,21972243
2021-08-13,2.8399879932403564,2.8804535518745342,2.8334613437776683,2.856957447826101,45371153
2021-08-16,2.7855982780456543,2.8312852312776955,2.7812472483217694,2.8047433482746116,37128242
2021-08-17,2.7346901893615723,2.783422930387583,2.7281635404012254,2.7712397970006877,39004497
2021-08-18,2.746873617172241,2.7499194006153718,2.702491904888861,2.7281636267543523,23728966
2021-08-19,2.673774242401123,2.7168504978317967,2.657239871837004,2.6933543962293247,37615284
2021-08-20,2.6768200397491455,2.691613873892301,2.6306980008117207,2.6642018243713315,27420208
2021-08-23,2.7164156436920166,2.7181561803369814,2.6855225187233738,2.6933546224080525,21758740
2021-08-24,2.7098889350891113,2.7416522239462786,2.6803010576425166,2.7407818519036127,19307139
2021-08-25,2.7847282886505127,2.7847282886505127,2.708583292651004,2.718155932106444,29594154
2021-08-26,2.7464380264282227,2.7903846516147772,2.7451327797292544,2.7742853641236853,23705737
2021-08-27,2.7551403045654297,2.761667160521671,2.711193886681158,2.737735770305614,14737735
2021-08-30,2.7177205085754395,2.7555755673247497,2.709453531239543,2.7520944945241057,11048988
2021-08-31,2.72163724899292,2.755140870208382,2.6920493686939757,2.719461629894175,41514576
2021-09-01,2.7668890953063965,2.790820282654122,2.740782081409027,2.7429577004802166,31643931
2021-09-02,2.732079267501831,2.762102223754438,2.710758785797677,2.7520945025107646,37905812
2021-09-03,2.6768200397491455,2.7281634807320194,2.6729040919542713,2.725117697451912,39706133
2021-09-06,2.7064077854156494,2.719896373172314,2.6837820550358424,2.6950948164865305,13403094
2021-09-07,2.7285988330841064,2.732079698966156,2.702056945450612,2.715110244377911,22609971
2021-09-08,2.6655070781707764,2.714674900517934,2.633743791035384,2.7020566851068533,38951490
2021-09-09,2.664637327194214,2.6811717004549838,2.629828251368462,2.664637327194214,58238191
2021-09-10,2.6481025218963623,2.709888766641587,2.6306979868230305,2.6746444067614297,28933447
2021-09-13,2.7098889350891113,2.7098889350891113,2.6528890065633686,2.671598789564915,27723071
2021-09-14,2.689873695373535,2.7394766026239608,2.676820189529509,2.709888932682084,31401860
2021-09-15,2.6881332397460938,2.713369880152487,2.6694234561975483,2.6798660537089076,33710776
2021-09-16,2.7011868953704834,2.737736299899243,2.696400574905713,2.714675277170093,70451911
2021-09-17,2.6454920768737793,2.7525302061583874,2.6454920768737793,2.736430916292446,157708323
2021-09-20,2.5184388160705566,2.6150341364362757,2.507125846883969,2.5967592283387844,73908097
2021-09-21,2.5232245922088623,2.575003318682825,2.512346914230737,2.5536826299914743,47729905
2021-09-22,2.6050262451171875,2.6085071106076394,2.5371484344004687,2.568911721022887,42950370
2021-09-23,2.6829116344451904,2.6933544386456028,2.620255224199571,2.6315681929238757,35337267
2021-09-24,2.696835517883301,2.71162935335368,2.6511485571044715,2.671598877385152,28567747
2021-09-27,2.7869040966033936,2.7869040966033936,2.6981408793586423,2.721636982383751,55495936
2021-09-28,2.680300712585449,2.8186670269282526,2.680300712585449,2.7995219566308562,50765564
2021-09-29,2.746873617172241,2.7525301017778316,2.696835420283271,2.7212018953067503,50825844
2021-09-30,2.729468584060669,2.779506775641704,2.7159802048769515,2.7747204561051766,48260443
2021-10-01,2.718156099319458,2.7333850164648292,2.6467974186578918,2.6803010363777084,36997120
2021-10-04,2.71946120262146,2.7655832413803365,2.691613863472485,2.718591038110062,26637988
2021-10-05,2.8352015018463135,2.8352015018463135,2.7259879668605174,2.7285986679836998,54514574
2021-10-06,2.818667411804199,2.839987896143323,2.760362028498475,2.817797039754738,49277440
2021-10-07,2.8991634845733643,2.916132938816304,2.8334612865380326,2.8504307407809724,58633424
2021-10-08,2.915262222290039,2.9370179941267893,2.893071575691517,2.893071575691517,42394902
2021-10-11,2.9143924713134766,2.937018410840848,2.8978580989698672,2.904384955933995,28272785
2021-10-12,2.9444150924682617,2.952682070207176,2.854346427059362,2.8673999320021095,38760655
2021-10-13,2.850865602493286,2.9400638972008815,2.8373770151052145,2.924834980781075,39017776
2021-10-14,2.8552165031433105,2.9222241473103043,2.8552165031433105,2.880453140265487,59289484
2021-10-15,2.911346435546875,2.9457204241624484,2.878712983466663,2.880453312523596,46496859
2021-10-18,2.897857666015625,2.937017972035863,2.888720316605147,2.9109111705151762,87094668
2021-10-19,2.9252700805664062,2.941369369076968,2.8852396078986993,2.89350679328425,51801979
2021-10-20,2.923964738845825,2.9378884091111606,2.890896203509284,2.923964738845825,367211467
2021-10-21,2.8834989070892334,2.9152621925616593,2.8691401559173584,2.8995981946825293,97932088
2021-10-22,2.8560869693756104,2.9083005742963555,2.8560869693756104,2.8830639363411352,91151051
2021-10-25,2.887850522994995,2.915697864517973,2.864354419356801,2.871751233291114,91772003
2021-10-26,2.9209187030792236,2.9365829085788597,2.880888232329153,2.8891554173186695,39605696
2021-10-27,2.8378121852874756,2.915697721266657,2.8060488972115096,2.9152624315168114,66844180
2021-10-28,2.8547816276550293,2.871751081044852,2.78298786618979,2.831720607532208,63954609
2021-10-29,2.894087791442871,2.894087791442871,2.815475315981933,2.8728889808106746,48524622
2021-11-01,2.953268051147461,2.9621009069093347,2.8932047162034773,2.8971794275891583,77143204
2021-11-02,2.909987211227417,2.9457602455467367,2.8905548442751465,2.9369273897669577,51116107
2021-11-03,2.923678159713745,2.923678159713745,2.8583150655090432,2.8927632681001314,306973344
2021-11-04,2.8596394062042236,2.9386934876906508,2.840648863285655,2.9325105104338207,144545366
2021-11-05,2.900712728500366,2.9316278311021473,2.839765956348448,2.850365468232923,84768632
2021-11-08,2.860081434249878,2.9148452258396644,2.860081434249878,2.895413068940504,69064829
2021-11-09,2.8190088272094727,2.8711227443342744,2.8185672159681983,2.8503655418509912,39597056
2021-11-10,2.837116003036499,2.8746556942732413,2.8265167020254003,2.8282831468979657,43932908
2021-11-11,2.8441824913024902,2.8812805723254407,2.833141368182434,2.853456958910251,80930621
2021-11-12,2.813709020614624,2.8282832442745836,2.7942768627959507,2.8234253101158697,47087063
2021-11-15,2.836674451828003,2.8547819862981765,2.76910309040916,2.7947184369303684,52756586
2021-11-16,2.834465980529785,2.857431235138586,2.817241881629278,2.8366740363437923,31712454
2021-11-17,2.826516628265381,2.8512485405711163,2.822100095015416,2.850365318157882,66165463
2021-11-18,2.7717528343200684,2.8410908478874672,2.769102956491412,2.817683769227583,56385155
2021-11-19,2.7015316486358643,2.8101757992658585,2.660900468629216,2.7920684759261762,98874196
2021-11-22,2.7399544715881348,2.7536454717407697,2.6909320483504113,2.713897515474098,49506090
2021-11-23,2.7059476375579834,2.750995345334704,2.6781242391593096,2.720521858793062,54538948
2021-11-24,2.6781246662139893,2.7545288844436606,2.6750331770100555,2.69755682389817,74434126
2021-11-25,2.6988816261291504,2.7130142371904538,2.671058015197227,2.697114970774529,40078530
2021-11-26,2.458185911178589,2.5791962155457733,2.458185911178589,2.578754604379684,116318082
2021-11-29,2.458627700805664,2.5226659575581,2.4515615004515836,2.5182496349847727,64550241
2021-11-30,2.429037570953369,2.4745268924530137,2.400330738025621,2.4281543485838646,81504137
2021-12-01,2.4926345348358154,2.5032340469992485,2.4391955733690733,2.446703596250157,61674512
2021-12-02,2.4665775299072266,2.4868931207774145,2.437870693830666,2.448470205794907,42534424
2021-12-03,2.4409618377685547,2.5050000905448373,2.4312457602369952,2.501466990587168,36391361
2021-12-06,2.485126256942749,2.485126256942749,2.440961978446898,2.4626026117945945,28485681
2021-12-07,2.4895429611206055,2.515158307585548,2.476735182592181,2.5147164857671287,37479475
2021-12-08,2.427712917327881,2.480268442862459,2.4144635278439153,2.4643691754817,65621118
2021-12-09,2.4003310203552246,2.4493534476908443,2.387081840886734,2.4493534476908443,46960363
2021-12-10,2.385756731033325,2.409605421894867,2.369857673989599,2.384873508584203,49053989
2021-12-13,2.348217010498047,2.4065139032644,2.343359076495452,2.388406579727679,37463210
2021-12-14,2.3729488849639893,2.395472528919414,2.349541808071105,2.371182229680951,45117356
2021-12-15,2.3464505672454834,2.38399004800237,2.3464505672454834,2.376040624868294,35497392
2021-12-16,2.4436116218566895,2.4652520425370295,2.365882372803626,2.3786901492237984,54282745
2021-12-17,2.451120138168335,2.468785851439408,2.413580444819327,2.4294795025265272,140653631
2021-12-20,2.4330124855041504,2.46039448716561,2.377365470329831,2.3848734928736253,49199732
2021-12-21,2.4829182624816895,2.4926343408139466,2.4365457162640904,2.467018995474109,43046156
2021-12-22,2.4868931770324707,2.4983759117228415,2.4581863403065443,2.464369318894911,26941045
2021-12-23,2.5628554821014404,2.578312926737938,2.4939590821355266,2.4997004487993526,78205192
2021-12-27,2.5822877883911133,2.5880291549209873,2.5376816896935317,2.538123511465885,19766723
2021-12-28,2.5889124870300293,2.5942122426040983,2.5681552865248354,2.5800796312705447,21574675
2021-12-29,2.5814049243927,2.5942127044086387,2.565064254154337,2.571688844505243,26920159
2021-12-30,2.597303628921509,2.6065780955135733,2.5752213850997405,2.579196306919114,36172951
2022-01-03,2.6061365604400635,2.635285005204578,2.585379360149199,2.605694949245433,36169966
2022-01-04,2.678565740585327,2.6935815723651166,2.618502202874304,2.6321932012287586,48211570
2022-01-05,2.6829824447631836,2.6988817116831116,2.666641777230469,2.6772410779185254,31479598
2022-01-06,2.7253806591033936,2.7271473147602205,2.626452575343425,2.6339605986450336,52085737
2022-01-07,2.7492289543151855,2.755411932331322,2.7085977754160946,2.7328882868702236,39489823
2022-01-10,2.7518792152404785,2.788977299094025,2.731122011698783,2.765570217377653,38266690
2022-01-11,2.7549703121185303,2.7735194566981662,2.727146911136917,2.751878823120573,58655800
2022-01-12,2.750112533569336,2.7814690365199426,2.7311217767167477,2.7735196132717945,46921902
2022-01-13,2.7620368003845215,2.7717528788510957,2.7373046771170144,2.7461375331571456,49932634
2022-01-14,2.796926498413086,2.7973681096081626,2.7465790315202803,2.7562953201795364,47831960
2022-01-17,2.7880935668945312,2.82033349976896,2.7841186450631823,2.817242010895625,49078194
2022-01-18,2.773519277572632,2.808409087290455,2.7633613782411746,2.7788188222326533,35477063
2022-01-19,2.7686612606048584,2.7885352384159803,2.7527619941192047,2.7532038159037144,55151846
2022-01-20,2.7651281356811523,2.7752858247960095,2.7289132805164424,2.738187747253978,48141690
2022-01-21,2.7227301597595215,2.736421158848719,2.686957128253294,2.709039160670324,56789318
2022-01-24,2.5995116233825684,2.7169886091051585,2.573896282195696,2.707714143483669,86663963
2022-01-25,2.670616626739502,2.6719416710139505,2.597303898174508,2.626010733881986,47727224
2022-01-26,2.7695446014404297,2.791626846750974,2.6975567091673063,2.7010900200431607,86334515
2022-01-27,2.8278417587280273,2.8561069848375364,2.734213434156187,2.7381881460248696,56432805
2022-01-28,2.7792606353759766,2.827841233653327,2.7593866585389337,2.826516400140401,38057084
2022-01-31,2.733330011367798,2.8132673282805185,2.7134560322967958,2.812825717059903,46503865
2022-02-01,2.7956016063690186,2.8057595067761314,2.7368631023894956,2.7417212469834977,41570135
2022-02-02,2.8048760890960693,2.8437408248769724,2.742162873209458,2.8176838674798295,81185720
2022-02-03,2.91396164894104,2.9364855027711916,2.8075255677881055,2.8318160768450453,67128551
2022-02-04,2.874213933944702,2.9470850459551214,2.834466188679313,2.9325108235530375,75215108
2022-02-07,2.909545421600342,2.9263279109450195,2.848157041663448,2.912636910627846,51392887
2022-02-08,2.9775583744049072,2.9832997408171544,2.9188198767681657,2.9219113655600006,67548378
2022-02-09,3.032322645187378,3.041155501802121,2.9559182143483387,2.9899248070814615,65413243
2022-02-10,3.0751616954803467,3.0756035172871328,3.016864803277415,3.0208397253951875,72521302
2022-02-11,3.0751616954803467,3.0751616954803467,3.0265810923725036,3.0354139484459206,47118723
2022-02-14,2.9559178352355957,2.988599590051253,2.9192615797521384,2.9537097793090403,67277892
2022-02-15,3.0234897136688232,3.0234897136688232,2.9227949822818253,2.9254448602597916,81077793
2022-02-16,2.9846248626708984,3.0574959777925006,2.954593194194086,3.0332056762826,44647924
2022-02-17,2.950176477432251,2.9863913324301783,2.9219114661611534,2.974466988023707,33938835
2022-02-18,2.9342775344848633,2.9660758576543937,2.9188200893996386,2.9457602681458575,33107714
2022-02-21,2.9020376205444336,2.984624812770838,2.874214008603233,2.9523848781707196,36260810
2022-02-22,2.8985047340393066,2.9404607500564657,2.801784712514765,2.8181255919191264,58761175
2022-02-23,2.8596394062042236,2.9510596527961797,2.8455067965063825,2.92014455592016,37468108
2022-02-24,2.6397016048431396,2.7554119538354214,2.594653892385588,2.73465475302157,162415899
2022-02-25,2.7545289993286133,2.764245078575939,2.5924458779054547,2.6591340200744416,105449466
2022-02-28,2.6361684799194336,2.658250726499722,2.582729729600134,2.6335186019061223,146201726
2022-03-01,2.4992587566375732,2.6653165627259274,2.4992587566375732,2.6229189414988783,94830378
2022-03-02,2.5853793621063232,2.6154110292828325,2.4440534607149615,2.4820347611765086,87648167
2022-03-03,2.53503155708313,2.6162939026901477,2.52089915836179,2.5942118717441573,65655401
2022-03-04,2.401214122772217,2.52134121800735,2.3959145776049344,2.5142748067978067,119350854
2022-03-07,2.3239262104034424,2.376481724867819,2.199382817855372,2.3097936014613807,112744771
2022-03-08,2.382223606109619,2.468344111769209,2.283295532702045,2.296544711670042,90014731
2022-03-09,2.554906129837036,2.554906129837036,2.4520033403553265,2.505000479729806,83238377
2022-03-10,2.5200157165527344,2.5809624755416603,2.4851259098255634,2.5544639121454136,64306849
2022-03-11,2.5297322273254395,2.6578087336826512,2.4908674957712735,2.535915204938175,73160623
2022-03-14,2.6101112365722656,2.6233606251918924,2.550931125452337,2.564180514071964,58738449
2022-03-15,2.634843349456787,2.659575260673019,2.559322361062829,2.573013360824321,67756799
2022-03-16,2.7885351181030273,2.817241950303643,2.679449155740687,2.694023377427778,109444234
2022-03-17,2.773961067199707,2.816358690758685,2.7302383994465713,2.795601490179951,122145852
2022-03-18,2.7558536529541016,2.7819106102520577,2.724938761645952,2.773519575891205,110995798
2022-03-21,2.763803005218506,2.817241958623577,2.738187661749087,2.7823521487062344,45214548
2022-03-22,2.809734344482422,2.830933158094679,2.773961307025755,2.779702674315732,51073601
2022-03-23,2.7651281356811523,2.8234250244221064,2.751437135873235,2.8163586136278735,46068720
2022-03-24,2.7063894271850586,2.768661237854337,2.696673349251591,2.7633614824026678,52418686
2022-03-25,2.7002065181732178,2.7267050855150203,2.6763578286247847,2.7161057849334354,39246608
2022-03-28,2.720521926879883,2.7854436126186726,2.7152221716450575,2.7156639934078592,40083640
2022-03-29,2.869356155395508,2.882163723117478,2.750554103185335,2.7717529158462146,71880085
2022-03-30,2.7757272720336914,2.8424154011958622,2.763802928276627,2.840648956545557,48408904
2022-03-31,2.738187789916992,2.8260749461783194,2.735979733939286,2.807084190626809,92897180
2022-04-01,2.809734344482422,2.8265168351134182,2.7699863846915176,2.7960433431158815,45392618
2022-04-04,2.817683696746826,2.8313744861521633,2.7805856186918274,2.8203335745073184,43772405
2022-04-05,2.773519277572632,2.8181251648576873,2.7664528670394706,2.799134410303688,58770095
2022-04-06,2.6834239959716797,2.8039924769598548,2.6586918756763334,2.7832352782896193,69135494
2022-04-07,2.684748888015747,2.7580616069969377,2.6781242992852228,2.6966732319674427,53317990
2022-04-08,2.754087209701538,2.7797025557947803,2.7178723519581536,2.7178723519581536,41792212
2022-04-11,2.7894182205200195,2.8039924415804967,2.7602697783990653,2.7607113895536446,63730002
2022-04-12,2.767336130142212,2.7978096179935252,2.72052197571406,2.737304464061631,44879544
2022-04-13,2.7589454650878906,2.7854440346853546,2.751437442268916,2.770427989047405,63543098
2022-04-14,2.784560441970825,2.813267276703543,2.7638032408391444,2.7752859747322316,269557591
2022-04-19,2.7929513454437256,2.8106170553368597,2.7682194358300873,2.7969262670543986,111058025
2022-04-20,2.837116003036499,2.872005816372491,2.8101758234027576,2.8181254571050083,142410919
2022-04-21,2.853015184402466,2.854781839813656,2.8229835165554995,2.8463905951463193,132633350
2022-04-22,2.7964844703674316,2.861847766031344,2.7964844703674316,2.8150336133357805,38807351
2022-04-25,2.697556495666504,2.7845602152043654,2.697556495666504,2.7558533828094487,84642667
2022-04-26,2.5142743587493896,2.79471785746878,2.5014667934402812,2.7805852481600515,177671238
2022-04-27,2.487334728240967,2.561530890694385,2.473202115840701,2.561530890694385,101793224
2022-04-28,2.476087808609009,2.5633625982855497,2.446396356567555,2.554365195076473,76454237
2022-04-29,2.534120798110962,2.5431182006592317,2.4841851388878142,2.5102776706322967,85003314
2022-05-02,2.4652910232543945,2.5345710116920737,2.4598925380223617,2.50847869059563,65703776
2022-05-03,2.5395195484161377,2.545367871410549,2.4886842079704925,2.5102779334440806,108946336
2022-05-04,2.4940826892852783,2.5543652711294262,2.492732960780473,2.553465595136236,142949453
2022-05-05,2.419854164123535,2.558414140901238,2.4113065982646784,2.557964302884724,89154121
2022-05-06,2.3847641944885254,2.4513449394210363,2.376666466748617,2.4513449394210363,59414209
2022-05-09,2.339327096939087,2.4054582176346986,2.339327096939087,2.376216602108582,59987141
2022-05-10,2.3694684505462646,2.4333499480729426,2.369018398054413,2.385663690287602,69936900
2022-05-11,2.4230031967163086,2.432450438420895,2.3492244005949767,2.383414448837531,41457984
2022-05-12,2.3874635696411133,2.399160216632138,2.3442759004784746,2.3672193564247213,41682916
2022-05-13,2.454493999481201,2.458992808581862,2.4072575764993838,2.4189542227430727,57668404
2022-05-16,2.42885160446167,2.471139381859248,2.416255067235024,2.43829884649538,29367461
2022-05-17,2.499481439590454,2.5111778722885454,2.4504454460011518,2.4742885784717643,39053777
2022-05-18,2.4652910232543945,2.5179259324941725,2.462141942621547,2.5012806387812425,26991094
2022-05-19,2.46574068069458,2.46574068069458,2.4095068569233646,2.449095388200655,38982446
2022-05-20,2.4688899517059326,2.5107278906477473,2.458093195714031,2.5008308106930803,40067111
2022-05-23,2.5642623901367188,2.5642623901367188,2.490933647200611,2.51207753497173,39476857
2022-05-24,2.603400945663452,2.621395750448033,2.530971674067768,2.530971674067768,37739786
2022-05-25,2.656935930252075,2.6722314952172823,2.609249668795536,2.6443393933557044,68356040
2022-05-26,2.7172183990478516,2.7172183990478516,2.6632339786862427,2.66818262563298,58959087
2022-05-27,2.735213279724121,2.742411331342461,2.685727452464994,2.6992236651774917,56357505
2022-05-30,2.7694034576416016,2.7694034576416016,2.737012762636231,2.745560328007164,30528820
2022-05-31,2.7122697830200195,2.764904690004365,2.704622108031537,2.744210640511675,62290966
2022-06-01,2.685727596282959,2.7518587203429172,2.6816788395099147,2.7311646694189573,37862150
2022-06-02,2.680778741836548,2.703722193810479,2.6645832882614195,2.698773547243356,20146792
2022-06-03,2.6663830280303955,2.709120640022481,2.6564859487674424,2.709120640022481,17648506
2022-06-06,2.7334139347076416,2.7451105809167604,2.686177511865435,2.69517491552514,24115794
2022-06-07,2.6978743076324463,2.737013004996083,2.6978743076324463,2.7167687920107437,26666950
2022-06-08,2.685727596282959,2.705971809178251,2.6722315973627877,2.6992238097181653,27779991
2022-06-09,2.61464786529541,2.677629904445979,2.61464786529541,2.6650333679068527,38121106
2022-06-10,2.4293015003204346,2.613748394183242,2.426602257601536,2.6092497993284365,85167027
2022-06-13,2.3487744331359863,2.410856579578105,2.3258309798929173,2.410856579578105,78279157
2022-06-14,2.3600211143493652,2.4059080225484353,2.3483244682998,2.3933117004996793,38656086
2022-06-15,2.4207537174224854,2.4522447366471787,2.3906124266939317,2.449545494169918,94855191
2022-06-16,2.3712682723999023,2.4203042683489024,2.3582221104259298,2.4122065396158923,34505281
2022-06-17,2.4257023334503174,2.47878707730113,2.3667692667258553,2.4009593134767933,109676618
2022-06-20,2.5138769149780273,2.53592069351669,2.412206231537126,2.4279516344111527,32341832
2022-06-21,2.51702618598938,2.563362936615213,2.5062294294224685,2.525573752343419,30353920
2022-06-22,2.5237741470336914,2.5417689540220048,2.45764302756237,2.4760878870631586,47764950
2022-06-23,2.443697214126587,2.532321735893434,2.4324504060263736,2.5080285531715654,57389738
2022-06-24,2.483285665512085,2.508928361397696,2.41400568169177,2.450894970793687,87156498
2022-06-27,2.4927330017089844,2.5210749411100277,2.4630415482959975,2.4877845691501688,24442443
2022-06-28,2.4990313053131104,2.537720164557193,2.4895840631456663,2.5102781141141306,25126150
2022-06-29,2.4616920948028564,2.4922832249758646,2.4508951243817814,2.4661906894682852,27326204
2022-06-30,2.418504476547241,2.4364992846029545,2.371717889796373,2.4293014471866825,43646497
2022-07-01,2.414905548095703,2.4540442447332156,2.3784660941071603,2.396910740112593,24551788
2022-07-04,2.414005756378174,2.438298724539813,2.394661220740003,2.4230031599385966,17312270
2022-07-05,2.310535430908203,2.4468462082734437,2.310535430908203,2.424802430852819,58928038
2022-07-06,2.272296190261841,2.3559720538091407,2.2596996553235966,2.346974651433248,44422777
2022-07-07,2.3532729148864746,2.3703680445051574,2.298838660301462,2.3280802729347343,42696589
2022-07-08,2.3510239124298096,2.38341461084365,2.313684781081035,2.3420265081212452,28474361
2022-07-11,2.303337812423706,2.3366281892882577,2.289391974185549,2.303337812423706,21586311
2022-07-12,2.2192115783691406,2.2884915591604886,2.159378838433657,2.283093074524279,85978617
2022-07-13,2.201216697692871,2.2313579856186125,2.166126763266486,2.2205610167135714,41456057
2022-07-14,2.103144884109497,2.1989672295563834,2.0932475913956456,2.1791728586436725,50660286
2022-07-15,2.164327383041382,2.172874948406993,2.0909984277053613,2.109443286923268,48322946
2022-07-18,2.170175552368164,2.215162565965327,2.158928745340123,2.1845714396222564,47468140
2022-07-19,2.2605996131896973,2.273195933988888,2.1566795375663768,2.1607282936761165,49368883
2022-07-20,2.2142632007598877,2.2979390792437595,2.17107574745242,2.2853427565720006,41377909
2022-07-21,2.207515001296997,2.2664480671170746,2.1674764177718244,2.191769599384576,55393812
2022-07-22,2.189070463180542,2.264648610541664,2.182322249592121,2.208864622397847,42244188
2022-07-25,2.2093145847320557,2.225060202809449,2.1746746968948667,2.1850216150886923,36323856
2022-07-26,2.193119525909424,2.20571584980905,2.172425473282158,2.186371525893917,21515917
2022-07-27,2.2390060424804688,2.2403555564374393,2.1989674585467998,2.2061652953473394,24352723
2022-07-28,2.185471296310425,2.2421551740979453,2.1454329259774365,2.239905769603278,64521541
2022-07-29,2.195368528366089,2.2025663651280047,2.1332863818632646,2.1836718827417156,64229050
2022-08-01,2.153080463409424,2.231807899573886,2.142733546618898,2.191769531798364,39369962
2022-08-02,2.145432710647583,2.1625278398672445,2.11934017886731,2.150381357136169,36825148
2022-08-03,2.1895203590393066,2.1922196016429956,2.1197903183882336,2.157579500324847,32887455
2022-08-04,2.212913751602173,2.2412554784449323,2.1872710529696437,2.1895204576598735,50561133
2022-08-05,2.2502524852752686,2.271846423263724,2.205265471990987,2.2057153099465796,32250350
2022-08-08,2.2979390621185303,2.3037873853889814,2.2426051245735197,2.273646092999742,40911717
2022-08-09,2.2997384071350098,2.3195327796467264,2.2704967936000906,2.2704967936000906,58330655
2022-08-10,2.3523736000061035,2.3523736000061035,2.2938903657635548,2.2943402037938765,36878850
2022-08-11,2.3721678256988525,2.3888131203689564,2.3483246933154858,2.362720583257054,39282049
2022-08-12,2.399160385131836,2.4104069803618993,2.3618210368422634,2.37036860366795,35603593
2022-08-15,2.373967170715332,2.406807704431311,2.3528232830775115,2.4045582999128143,20988608
2022-08-16,2.3928613662719727,2.412205899582279,2.3730672095300265,2.3861133680424453,21178574
2022-08-17,2.3586714267730713,2.416704814750554,2.3514735902792,2.4113063301226476,19710912
2022-08-18,2.357771873474121,2.3825146790381244,2.345175337182159,2.353722902535091,17038903
2022-08-19,2.278144598007202,2.34382565926705,2.26914719529373,2.3384271747359664,36700207
2022-08-22,2.2466537952423096,2.2686975734246984,2.2156128280044842,2.2686975734246984,28339295
2022-08-23,2.2466537952423096,2.270496925429777,2.2228106650548423,2.2417051481982995,21175740
2022-08-24,2.2255101203918457,2.245304495945701,2.208864825663031,2.232707958130497,17904159
2022-08-25,2.200317144393921,2.248453459374897,2.189520388349662,2.2444044881576475,25271788
2022-08-26,2.1661269664764404,2.2340574374275604,2.155779834552585,2.2214611155333177,25583772
2022-08-29,2.1652276515960693,2.1683767325948207,2.13013770802565,2.141384517813357,21780690
2022-08-30,2.2021164894104004,2.2529518274010054,2.1764737941698256,2.1791730365380446,33117367
2022-08-31,2.1746745109558105,2.214712880738171,2.1643273791316506,2.212013638284695,69056281
